GlobalId,IFC_Class,Name,ObjectType,Tag,Primary_Material,Property_Count
0V_x5WPQL7LfxQb_euBbxn,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
0CkCXvEVH0bAfrJCNnDc55,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
0zbDB0Wbr8AhixjzS7w3a9,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
368sxigdPBtgey$V_LVq8V,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
01TkC$F$LB5R5PTcBDLgxw,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
1cDjPYbTL9RgVc3ZKTua32,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
1afBdNtqz2ePovIWB5aaJj,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
0brmUaTcX55gqsQ$6D8bd1,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
2AjzeMAvH0KP5z50ya5Ciq,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3nwPuDn7PEtuVyYy520ftY,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
2_yimnhuv3FwkNaI7GgxVi,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
2dsGvTKwn2GPIqdMYoaEOH,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
2xrLVErbTA_fNDTkofoOIz,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3uarpLV0f6ePjgypKD5dVo,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3mpm_4MYv0180fQGoyJlcx,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
1sAdBC7Ij0pxnZ_Wc9P_Nl,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
2i4$zJb8980hnpVN6UIbil,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
3ivO1wJS9E4wlhW1L00SRj,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
3JP5S830n3JgaR69zJIYW2,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
1RnBrVXsTChxNRQTZfU6mq,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
309NqcpT56mv$9TZpJ1DnK,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3dh4U2OPL0iejJqaD0RuJV,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3OZeHddwDC$ucbRxlnnVvv,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
1EBiDWAaz87A3E7s3mjgGL,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
2qNwOeFIr9UfkNkMCyiRVd,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
3UD9n5OJT9Q8ZLRRoattwy,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
139KBFSAPDg8hJyhY5edkd,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
18yW2YNpLAj8qi5I8KYKb7,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3GD9$_hkvDvwyKgjEna0ye,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
1Hc2uZALjFpOm43ZsMYwjY,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
0BkVAu6019MRvQL$8_7xNn,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
25ckIFZY5APOJ8tMbw7mAj,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
0FlnTUOG1FZOUZD24G1a8C,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3Gu4oYNi94F9fyqm7$6hx5,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
2TDBplydv6Mho2NeFVHtfW,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
2QCar_XX96Du12QzAFX2bn,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
0HEBNXvuLCEgadVXvy78Kq,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3ls16aljXFf9Monqhq03hk,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
1VUzlV$h1478bZTawGpJv4,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
1HIPTVTAD7$w$tmncuQsLf,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
19T$oiIS94jfktXFjb9IGA,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
0g1xSGrDP8HwOK43GlTofq,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3J_ftCPF54OfQxQNvaN2kS,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
138GDtU3z3Eg2OA9ZYErf8,IfcElementAssembly,PIPE,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3pIobquKb5lhzqFDzHwTv2,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0QpHWWPL19MBvUK3QLV64Z,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2jddGdYufCWw_iwkXbAeiy,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0cIZM8_HLDOx08uLKG1Rt_,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
17tFKEIxTDUeiIwS8LdEdf,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3UC67y2mT74e2k_S5uvfyD,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
3pHgOeSg9C2OoYNX5t$IN3,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
0GZv1uZF12qAoikrIk40QU,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0K$wLk_hbCrBt58GSsEvFg,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0UkpZYItH7dvpVzeMBdj9O,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2lVOqamxn9DhxDX0giHfa6,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3R1fgRaIr2YOhppJ28yS2P,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2G4srUY_18_B4xkfy3Xd8g,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2VfAEzzYD5$wPWGlzezRd$,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
3j8rCCd_b6wuelRpDb1XCe,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
0bquPwTSL1cv7t291KvuIO,IfcElementAssembly,SQUARE TUBES,UNSPECIFIED,1GT1-0(?),UNSPECIFIED,8
0hgpu1X3j0LQW2Bb8_VHJ_,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1IiI$4X1f8Fg1l5pf3YP8X,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
30yqhBSEr6B8xJXDDkBp8K,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3tvc2Qn9f1sP9m7qjWnvKC,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3rI2OPbWv4Kxu3W17ZfgOK,IfcElementAssembly,BEAM,UNSPECIFIED,1H3-3(?),UNSPECIFIED,8
0a0yKNuVb1mOqRd1IOB7Oe,IfcElementAssembly,SQUARE TUBES,UNSPECIFIED,X-0(?),UNSPECIFIED,8
3KpkNfKm1Fd9NePpALl3gg,IfcElementAssembly,SQUARE TUBES,UNSPECIFIED,1GT3-0(?),UNSPECIFIED,8
3yFYodEY9Acf_lJpBE$2a9,IfcElementAssembly,SQUARE TUBES,UNSPECIFIED,X-0(?),UNSPECIFIED,8
0y8bYU2MP23RWyfL_PnOfj,IfcElementAssembly,SQUARE TUBES,UNSPECIFIED,1GT3-0(?),UNSPECIFIED,8
110hgkJSz2PhIff3LTvwD8,IfcElementAssembly,PIPE,UNSPECIFIED,4SC-2,UNSPECIFIED,8
201cl8hl122BjeO8AzvDbO,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
3NJlwbiF51FeGF2tONVTj3,IfcElementAssembly,BEAM,UNSPECIFIED,4H1-4(?),UNSPECIFIED,8
1ZVZTjQM14vQG29EgcYXBr,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
08IKb1wpz9O8C8A2lNU1rD,IfcElementAssembly,PIPE,UNSPECIFIED,4SC-1(?),UNSPECIFIED,8
1g8ho7CMX9zfnwheAFWeRA,IfcElementAssembly,SQUARE TUBES,UNSPECIFIED,4T2-1,UNSPECIFIED,8
0G7ra5D197huNHqsR5nUq3,IfcElementAssembly,SQUARE TUBES,UNSPECIFIED,4T1-1,UNSPECIFIED,8
0vwRmHgoP6svx9VCYYXFfC,IfcElementAssembly,BEAM,UNSPECIFIED,4H1-2,UNSPECIFIED,8
0p4eHoFRH8T9uJxHSvmiKY,IfcElementAssembly,BEAM,UNSPECIFIED,4H2-1,UNSPECIFIED,8
13TFTkCLj5_wEIaml2z3gP,IfcElementAssembly,PIPE,UNSPECIFIED,4SC-3,UNSPECIFIED,8
0u3GfABJTDTRjn4QfTKRAp,IfcElementAssembly,BEAM,UNSPECIFIED,4H2-2,UNSPECIFIED,8
20Td8PXLzCjgsX9$JZ64Tw,IfcElementAssembly,BEAM,UNSPECIFIED,4H1-3,UNSPECIFIED,8
36s9oOPjn2ORgFErgnbQVl,IfcElementAssembly,PLATE,UNSPECIFIED,1SD-3(?),UNSPECIFIED,8
3udTEYWFP9QOOOuKfUQI33,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0oIyZfzWbBouqq2pVOErN7,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1vgpsc5uvA8hrIRYMSKzSn,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
03cbAYMJ10agKSSlp66ZFu,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3VKXi$XeP5ae6c6v6p$laI,IfcElementAssembly,PLATE,UNSPECIFIED,1SD-3(?),UNSPECIFIED,8
3xBzPhElz7ZeChMuGJ9k_a,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0oiwRXVRz4$f0P44EcTpnP,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3f4YPct359$hdEG9EZVJrv,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1r89lq0Sn1nRGwwIeACiX4,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
02O6FWDyj0fx6nsIOF1B6X,IfcElementAssembly,PLATE,UNSPECIFIED,1SD-3(?),UNSPECIFIED,8
2ovwS1S0f3kxrUGDGfwL5Y,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3S73PP$Vz49BGRw5Fe2Dg4,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1_VzzYZaz2OexqOnygP9ia,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
33_p6m3x1188zSy6Uu8arp,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2wZDcuqjH3S8een5Su9oZi,IfcElementAssembly,BEAM,UNSPECIFIED,4H1-1,UNSPECIFIED,8
27T8oRyDP7wedqUkcbAb60,IfcElementAssembly,PIPE,UNSPECIFIED,4SC-4(?),UNSPECIFIED,8
2wql01ihP6uAKr$7kJH0qe,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
0GMc5JfhHAJgfed5$YZXCX,IfcElementAssembly,PIPE,UNSPECIFIED,4SC-6,UNSPECIFIED,8
1qWQar8XD3WucU7TqQJNuQ,IfcElementAssembly,PLATE,UNSPECIFIED,1SD-3(?),UNSPECIFIED,8
2xDjFW4MT9Rv0bMu3pBEnJ,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0nKNvLkt1F4uwZCztoduV5,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1Axu8GkUbCEuA7uhqoVubg,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2DfvB2l_P5nBjI2pW1vT38,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1MFsc2n8fDguI2noSt3rGl,IfcElementAssembly,PLATE,UNSPECIFIED,1SD-3(?),UNSPECIFIED,8
2P1In4lwT9YPqmS9DXZntt,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3u0$I7woPEoAjZ7NiuWlI6,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3hdxhmYnbFkfzSH3m7$bsJ,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1toUxhMFHF58QcDsFbxPya,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2Xpj3NNWX8GQJjLqvYPabM,IfcElementAssembly,PLATE,UNSPECIFIED,1SD-3(?),UNSPECIFIED,8
24L84Xo_zD5P7fh5hP9BY5,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3vJkEUoh1D8BjB3FUdacL7,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3GMHv5zOTC0vo91xXptXc2,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2_420KdjP6J8T11Aa5g0Q5,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
23bwtgGTH5PQp2WrEZaQ3S,IfcElementAssembly,PLATE,UNSPECIFIED,1SD-3(?),UNSPECIFIED,8
2pEqW5pB13gh8Mqq8zbzSU,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3nEKaQ1Tz9zg_Xs$aQFocd,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2uZq62qL11mA80Haz9Yn9f,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1GOXbr0nvFTxDOSp_9kg7c,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1urLkDoRr3$e36tyruD2zw,IfcElementAssembly,PLATE,UNSPECIFIED,1SD-3(?),UNSPECIFIED,8
2Q_CdUuNnCjeieO8FZs2tH,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
00Tf9TNwH5aQTYtFm9ihP0,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3G_HM_Zn13qBYpYWz2bFLL,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2sn6esqTz7AOzIvAiuF2LN,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0pyhotz7DFBfBBNLlx1Lhx,IfcElementAssembly,PLATE,UNSPECIFIED,1SD-3(?),UNSPECIFIED,8
3kZww0i6XCPuYO3uChs$Rc,IfcElementAssembly,BEAM,UNSPECIFIED,1FR1-1,UNSPECIFIED,8
1j23Mao_f7t8rd5ETbIO0c,IfcElementAssembly,BEAM,UNSPECIFIED,1SB1-1,UNSPECIFIED,8
2mKPL64FHC0OMyHBJ_2b71,IfcElementAssembly,PIPE,UNSPECIFIED,1HR-1,UNSPECIFIED,8
1fnAXwVofCBg3SWg4ZoUCd,IfcElementAssembly,BEAM,UNSPECIFIED,1B3-9,UNSPECIFIED,8
0JW9mCv1fDW8RBn0uxwug7,IfcElementAssembly,BEAM,UNSPECIFIED,1GT2-3(?),UNSPECIFIED,8
29xbF0b6fDbA3wg30Z53Az,IfcElementAssembly,BEAM,UNSPECIFIED,1GT2-2(?),UNSPECIFIED,8
1Iq9Z9555BPBn7KfsYIjhS,IfcElementAssembly,SQUARE TUBES,UNSPECIFIED,1FSD1-4(?),UNSPECIFIED,8
19skU1fuP09uLkTu5LrVYL,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
1O9FXgogj7HQmj$JzoNfV6,IfcElementAssembly,BEAM,UNSPECIFIED,B-0(?),UNSPECIFIED,8
1$fBRcyM1A28$aDia_ynbB,IfcElementAssembly,PLATE,UNSPECIFIED,x-0(?),UNSPECIFIED,8
3f9ClsBTrDUOO6gwnc3c1W,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3UTvRNsXr21PMYhGjTzfoa,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1IY9h699HFMuGGNLh3mw$W,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
06sQ2Pk_z4evS0N7lPM6ks,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2kaynKkbP4MhuTQDQx4C8c,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
21U$DdBoz7khi_it8Ka4qh,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3SPEwEGQD3mATeup6qXktU,IfcElementAssembly,PLATE,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2iOmG1ly1AJw2NA1XGa8QL,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3j_wJXjy1FwvNTGFu5BVoS,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3wFRVgTRf8b87eLLdS9mPt,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2o5_Cu$iXEeuk6Cg8F8$3e,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2hawC3EUvFefJLslHBIF1J,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0ieqjA2fvAOhyDqjBfW1HE,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0jUcMIKkP3sBPTTusbcnrn,IfcElementAssembly,PLATE,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2_eJvt8Kb8zQeqlbfibquy,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3LN4DiaFr8Wx1aGtNb4W0i,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3zUZVt5Vb5cA8XuHA5EwEZ,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1YujNKWJDCEPv3aFzyLjCF,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3B7i2VUEf1A9FjzseJdTWp,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
35LvUKifvEPPC2mRobIDd3,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2VAJul6qP7futFDdxd6FhG,IfcElementAssembly,PLATE,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2QaoEGFmr2jBpy3gHthHAq,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3xBZQWdyjBauNA$cF46kEG,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1qIvFm48PBWvEgOuEcMMZh,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0PJ3piOPT0GP$KPFe_gB_$,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2$vbZLo01D_h4HK3Hmw0B7,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0C$f7QfePD9fZY4X4XG_m9,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3ypQkvdCn3KPQPA3Wd1wtk,IfcElementAssembly,PLATE,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0AuJXeZUL8zeWCj4e_iDT$,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0gY$Zv6L96NOZTOJ$orD2S,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2ySDXCjx9E5P6oLohJHWHv,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0LZZEhfOn9uvZY9OHX4HKd,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
09HFyYx65BQw9wKn2oDbs1,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
16xUIQkfL9Ifls4pe1JP_n,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1_xhY7RtD5bgoC6He1OAvX,IfcElementAssembly,PLATE,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1swk9cfVf63xJFYSuvlJUp,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2Iu6vbWx93shbD3NI73A9f,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1cgORe4WPF_hG_8Tzp5ytg,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2RjDR9sH9CZ9uwVg4h7fV2,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1NufFsb6vEpu8W_efBD1ZH,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2l5$k98wj7X8dUucTH$FtE,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0o6oORMvDC6OZ3Q3A71IQw,IfcElementAssembly,PLATE,UNSPECIFIED,z-0(?),UNSPECIFIED,8
02$UmwQEPCVAG2$Omi7ChX,IfcElementAssembly,PLATE,UNSPECIFIED,z-0(?),UNSPECIFIED,8
01If1w$Fn3WBzxCojKJW4K,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1lID8LmYv2MABgtIj3O64_,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
30fV24fwr53Qy4Zyftyisn,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2plC7FQ8v6jveflULSGKGI,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0LfiRQvzX8qQ2C2RSmyEr3,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2gO$$dyg5BMPkC57eDFZrH,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
35jKw9q$zCKe8CZeoBQ87b,IfcElementAssembly,PLATE,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3O7zIaXq91Y85kiPlhWPQN,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
22BDv5epLFQRGUmXsqGiRu,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0r6APkgAvFTBoZi54ZhIm3,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2byimk7T9AphbpP16uuRaR,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1QjPktSZTDORTc1Fv13MdX,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3qhhbkh3nAOxxrVobCT8Jm,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2MqhYPd6H0uOzBp7G9OZeq,IfcElementAssembly,PLATE,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0QzcZraKz16PP0AT3sug33,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0azX3Hum5Dnw$XzdR1wrLC,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0_b6j0S952p87PNov3Sznp,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2ZNK65ZiTC1x6hPFbRe$yH,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1jNbgZL2jCxQAqqXEVfaWo,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
2G9pmZGLP0Ux7M8WJQgHDf,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
3kYH$qYmX0$BhgLC7MVvnS,IfcElementAssembly,PLATE,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0bd5h$UGH4vONjZEXjCBu1,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1UYUebA59BiundNnuRft7e,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0tWTXWxwbCRh1OX9yAgTMf,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
0pc_C6Xqn53OEhlRlOImhx,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
1Vf59iGVH61vJ2$WcyxYGC,IfcElementAssembly,ANCHOR ROD,UNSPECIFIED,z-0(?),UNSPECIFIED,8
